kind bitwidth op nlimbs prime real user sys mem
solinas 32 fecarry 10 2e251m9 26.87 26.38 0.49 927768
solinas 32 fesub 10 2e251m9 23.47 23.18 0.28 825948
solinas 32 feadd 11 2e251m9 23.63 23.24 0.38 824688
solinas 32 fesquare 10 2e251m9 52.44 51.87 0.56 1193732
solinas 32 fecarry 11 2e251m9 30.00 29.57 0.42 979728
solinas 32 feadd 10 2e255m19 20.51 20.19 0.31 804564
solinas 32 fesub 11 2e251m9 26.34 25.96 0.38 847768
solinas 32 fecarry 10 2e255m19 26.11 25.66 0.44 922304
solinas 32 fesub 10 2e255m19 23.04 22.64 0.36 825236
solinas 32 fesquare 10 2e255m19 51.54 50.95 0.58 1188884
solinas 32 feadd 11 2e255m19 23.58 23.21 0.36 825504
solinas 32 fecarry 11 2e255m19 31.06 30.57 0.48 967980
solinas 32 fesub 11 2e255m19 26.39 26.00 0.38 847196
solinas 32 feadd 12 2e255m765 26.48 26.06 0.41 833768
solinas 32 fecarry 12 2e255m765 35.10 34.56 0.53 1031876
solinas 32 fesub 12 2e255m765 29.10 28.69 0.40 879728
solinas 32 feadd 13 2e255m765 30.50 30.13 0.33 862888
solinas 32 fecarry 13 2e255m765 39.64 39.11 0.52 1089520
solinas 32 fesub 13 2e255m765 32.63 32.25 0.38 905328
solinas 32 feadd 11 2e256m189 23.12 22.69 0.40 819004
solinas 32 fecarry 11 2e256m189 30.64 30.13 0.45 967212
solinas 32 fesub 11 2e256m189 26.50 26.14 0.34 848060
solinas 32 feadd 12 2e256m189 25.97 25.70 0.27 838828
solinas 32 fecarry 12 2e256m189 35.01 34.47 0.53 1033888
solinas 32 fesub 12 2e256m189 28.83 28.48 0.34 880252
solinas 32 feadd 11 2e256m2e224p2e192p2e96m1 23.20 22.89 0.30 823444
solinas 32 feadd 12 2e256m2e224p2e192p2e96m1 26.80 26.29 0.48 838356
solinas 32 feadd 12 2e256m2e32m977 26.60 26.27 0.33 838860
solinas 32 fecarry 12 2e256m2e32m977 42.03 41.50 0.52 1171892
solinas 32 fesub 12 2e256m2e32m977 28.11 27.70 0.39 880836
solinas 32 feadd 13 2e256m2e32m977 30.14 29.76 0.37 860768
solinas 32 fecarry 13 2e256m2e32m977 46.49 45.87 0.60 1220272
solinas 32 fesub 13 2e256m2e32m977 32.83 32.41 0.37 896324
solinas 32 feadd 10 2e266m3 21.17 20.83 0.34 807532
solinas 32 fecarry 10 2e266m3 27.19 26.80 0.35 931828
solinas 32 fesub 10 2e266m3 23.89 23.51 0.33 825884
solinas 32 feadd 11 2e266m3 24.00 23.63 0.36 821284
solinas 32 fesquare 10 2e266m3 52.17 51.62 0.53 1188356
solinas 32 fecarry 11 2e266m3 30.38 29.90 0.47 976056
solinas 32 fesub 11 2e266m3 26.38 26.01 0.37 854504
solinas 32 feadd 11 2e285m9 23.15 22.83 0.32 824036
solinas 32 fecarry 11 2e285m9 30.71 30.24 0.46 977488
solinas 32 fesub 11 2e285m9 26.71 26.33 0.38 851100
solinas 32 feadd 12 2e285m9 26.73 26.27 0.45 833052
solinas 32 fecarry 12 2e285m9 35.27 34.63 0.59 1033676
solinas 32 fesub 12 2e285m9 29.27 28.88 0.38 873516
solinas 32 feadd 11 2e291m19 23.30 22.93 0.35 819732
solinas 32 fecarry 11 2e291m19 30.40 29.99 0.36 976904
solinas 32 fesub 11 2e291m19 26.03 25.67 0.32 864152
solinas 32 feadd 12 2e291m19 26.76 26.36 0.39 836808
solinas 32 fecarry 12 2e291m19 35.25 34.73 0.51 1036760
solinas 32 fesub 12 2e291m19 28.48 28.06 0.42 880244
solinas 32 feadd 12 2e321m9 27.16 26.78 0.38 833712
solinas 32 fecarry 12 2e321m9 35.53 35.05 0.47 1032348
solinas 32 fesub 12 2e321m9 28.46 28.04 0.41 878420
solinas 32 feadd 13 2e321m9 29.85 29.19 0.62 863684
solinas 32 fecarry 13 2e321m9 39.51 38.96 0.54 1113476
solinas 32 fesub 13 2e321m9 32.13 31.74 0.39 904932
solinas 32 feadd 12 2e322m2e161m1 27.12 26.74 0.37 840996
solinas 32 fecarry 12 2e322m2e161m1 42.32 41.73 0.58 1184112
solinas 32 fesub 12 2e322m2e161m1 28.49 28.07 0.41 880452
solinas 32 feadd 14 2e322m2e161m1 32.39 32.04 0.34 897624
solinas 32 fecarry 14 2e322m2e161m1 52.59 51.91 0.61 1435840
solinas 32 fesub 14 2e322m2e161m1 36.09 35.71 0.37 943892
solinas 32 feadd 13 2e336m17 29.84 29.38 0.41 862436
solinas 32 fecarry 13 2e336m17 38.56 37.94 0.61 1115216
solinas 32 fesub 13 2e336m17 33.70 33.34 0.35 913032
solinas 32 feadd 14 2e336m17 33.82 33.44 0.37 897908
solinas 32 fecarry 14 2e336m17 42.04 41.41 0.62 1172104
solinas 32 fesub 14 2e336m17 37.34 36.95 0.39 945512
solinas 32 feadd 12 2e336m3 26.19 25.78 0.41 830624
solinas 32 fecarry 12 2e336m3 35.50 34.97 0.52 1030900
solinas 32 fesub 12 2e336m3 29.69 29.30 0.38 879772
solinas 32 feadd 13 2e336m3 30.76 30.38 0.37 865676
solinas 32 fecarry 13 2e336m3 38.28 37.77 0.50 1120572
solinas 32 fesub 13 2e336m3 33.29 32.90 0.39 910928
solinas 32 feadd 13 2e338m15 29.71 29.31 0.39 858824
solinas 32 fecarry 13 2e338m15 39.99 39.48 0.50 1108708
solinas 32 fesub 13 2e338m15 32.19 31.76 0.42 907836
solinas 32 feadd 14 2e338m15 32.94 32.56 0.38 898208
solinas 32 fecarry 14 2e338m15 43.88 43.28 0.59 1172180
solinas 32 fesub 14 2e338m15 36.40 35.97 0.42 945848
solinas 32 feadd 15 2e369m25 37.17 36.81 0.35 909260
solinas 32 fecarry 15 2e369m25 49.05 48.37 0.67 1226188
solinas 32 fesub 15 2e369m25 42.00 41.60 0.40 978408
solinas 32 feadd 16 2e369m25 43.27 42.92 0.34 947792
solinas 32 fecarry 16 2e369m25 56.20 55.38 0.77 1445800
solinas 32 fesub 16 2e369m25 48.34 47.90 0.43 1023184
solinas 32 feadd 15 2e379m19 37.31 36.86 0.40 924396
solinas 32 fecarry 15 2e379m19 49.52 48.89 0.56 1264224
solinas 32 fesub 15 2e379m19 43.62 43.18 0.44 978604
solinas 32 feadd 16 2e379m19 43.36 42.92 0.44 956684
solinas 32 fecarry 16 2e379m19 57.82 57.14 0.67 1442808
solinas 32 fesub 16 2e379m19 47.67 47.25 0.41 1014332
solinas 32 feadd 16 2e382m105 43.48 43.04 0.37 954076
solinas 32 fecarry 16 2e382m105 55.90 55.11 0.77 1440792
solinas 32 fesub 16 2e382m105 49.05 48.47 0.51 1023504
solinas 32 feadd 17 2e382m105 49.85 49.47 0.35 989304
solinas 32 fesub 17 2e382m105 55.34 54.87 0.47 1079068
solinas 32 feadd 16 2e383m187 43.27 42.86 0.40 957688
solinas 32 fecarry 16 2e383m187 57.57 56.90 0.65 1441800
solinas 32 fesub 16 2e383m187 49.05 48.55 0.49 1014340
solinas 32 feadd 17 2e383m187 49.29 48.85 0.43 989000
solinas 32 fesub 17 2e383m187 54.73 54.29 0.44 1062504
solinas 32 feadd 15 2e383m31 38.43 38.01 0.41 906136
solinas 32 fecarry 15 2e383m31 49.15 48.52 0.62 1226472
solinas 32 fesub 15 2e383m31 42.79 42.36 0.42 974824
solinas 32 feadd 16 2e383m31 43.10 42.62 0.47 957072
solinas 32 fecarry 16 2e383m31 55.19 54.50 0.68 1439320
solinas 32 fesub 16 2e383m31 47.62 47.24 0.37 1015324
solinas 32 feadd 17 2e383m421 49.23 48.87 0.35 987924
solinas 32 fesub 17 2e383m421 55.74 55.24 0.43 1062240
solinas 32 feadd 18 2e383m421 58.02 57.58 0.43 1042828
solinas 32 feadd 18 2e384m2e128m2e96p2e32m1 57.75 57.26 0.48 1023952
solinas 32 feadd 17 2e384m317 50.29 49.82 0.45 988788
solinas 32 fesub 17 2e384m317 54.24 53.76 0.47 1061432
solinas 32 feadd 18 2e384m317 56.64 56.24 0.40 1023176
solinas 32 feadd 15 2e389m21 38.49 38.07 0.41 917992
solinas 32 fecarry 15 2e389m21 49.16 48.54 0.61 1226668
solinas 32 fesub 15 2e389m21 42.35 41.94 0.41 981188
solinas 32 feadd 16 2e389m21 43.47 42.81 0.60 947600
solinas 32 fecarry 16 2e389m21 57.13 56.35 0.76 1429980
solinas 32 fesub 16 2e389m21 48.76 48.34 0.41 1026676
solinas 32 feadd 16 2e401m31 42.32 41.86 0.44 965272
solinas 32 fecarry 16 2e401m31 57.61 56.87 0.73 1454664
solinas 32 fesub 16 2e401m31 49.10 48.71 0.39 1016016
solinas 32 feadd 17 2e401m31 49.57 49.18 0.38 985076
solinas 32 fesub 17 2e401m31 55.31 54.85 0.45 1066028
solinas 32 feadd 16 2e413m21 43.63 43.12 0.45 947212
solinas 32 fecarry 16 2e413m21 57.25 56.64 0.60 1440940
solinas 32 fesub 16 2e413m21 47.99 47.54 0.44 1024320
solinas 32 feadd 17 2e413m21 49.44 49.02 0.42 981168
solinas 32 fesub 17 2e413m21 54.19 53.62 0.49 1063532
solinas 32 feadd 16 2e414m17 43.68 43.30 0.37 954332
solinas 32 fecarry 16 2e414m17 57.51 56.81 0.68 1444752
solinas 32 fesub 16 2e414m17 48.24 47.75 0.42 1017060
solinas 32 feadd 17 2e414m17 50.80 50.33 0.41 989972
solinas 32 fesub 17 2e414m17 55.83 55.23 0.52 1061904
solinas 32 feadd 16 2e416m2e208m1 43.52 43.13 0.38 968936
solinas 32 fesub 16 2e416m2e208m1 49.44 48.99 0.45 1020416
solinas 32 feadd 18 2e416m2e208m1 58.08 57.64 0.43 1042792
solinas 32 feadd 17 2e444m17 50.91 50.43 0.47 991348
solinas 32 fesub 17 2e444m17 54.69 54.21 0.47 1082380
solinas 32 feadd 18 2e444m17 57.17 56.77 0.37 1056612
solinas 32 feadd 16 2e448m2e224m1 44.42 43.96 0.45 948440
solinas 32 fesub 16 2e448m2e224m1 49.25 48.80 0.45 1028308
solinas 32 feadd 18 2e448m2e224m1 58.10 57.69 0.40 1027484
solinas 32 feadd 18 2e450m2e225m1 57.90 57.48 0.41 1018032
solinas 32 feadd 17 2e452m3 51.07 50.61 0.45 985900
solinas 32 fesub 17 2e452m3 54.89 54.42 0.46 1066292
solinas 32 feadd 18 2e452m3 58.78 58.31 0.46 1021340
solinas 32 feadd 18 2e468m17 58.83 58.38 0.44 1024036
solinas 32 feadd 18 2e480m2e240m1 58.80 58.38 0.40 1047556
solinas 64 feadd 3 2e127m1 10.43 10.17 0.25 721408
solinas 64 fecarry 3 2e127m1 12.07 11.70 0.35 738092
solinas 64 femul 3 2e127m1 14.84 14.55 0.27 764816
solinas 64 fesquare 3 2e127m1 13.99 13.66 0.33 759236
solinas 64 fesub 3 2e127m1 11.22 10.90 0.31 729656
solinas 64 feadd 3 2e129m25 10.30 10.00 0.29 721196
solinas 64 fecarry 3 2e129m25 11.83 11.53 0.29 738140
solinas 64 fesub 3 2e129m25 11.25 10.90 0.33 729844
solinas 64 feadd 4 2e129m25 11.31 11.00 0.30 728424
solinas 64 femul 3 2e129m25 14.50 14.19 0.30 763508
solinas 64 fesquare 3 2e129m25 13.58 13.20 0.36 754564
solinas 64 fecarry 4 2e129m25 13.39 13.00 0.37 752040
solinas 64 fesub 4 2e129m25 11.94 11.65 0.27 738616
solinas 64 fesquare 4 2e129m25 16.58 16.23 0.35 787072
solinas 64 femul 4 2e129m25 18.33 17.99 0.33 792944
solinas 64 feadd 3 2e130m5 10.55 10.22 0.32 721636
solinas 64 fecarry 3 2e130m5 12.08 11.78 0.30 738016
solinas 64 fesub 3 2e130m5 10.98 10.67 0.28 729452
solinas 64 fesquare 3 2e130m5 14.03 13.66 0.36 756100
solinas 64 femul 3 2e130m5 14.98 14.63 0.34 765484
solinas 64 feadd 4 2e130m5 11.37 11.04 0.33 728196
solinas 64 fecarry 4 2e130m5 13.30 12.97 0.32 752612
solinas 64 fesub 4 2e130m5 12.33 12.06 0.26 738924
solinas 64 fesquare 4 2e130m5 16.61 16.26 0.32 788012
solinas 64 femul 4 2e130m5 18.41 18.04 0.35 791664
solinas 64 feadd 3 2e137m13 10.54 10.24 0.28 722664
solinas 64 fecarry 3 2e137m13 12.00 11.68 0.31 737996
solinas 64 fesub 3 2e137m13 10.86 10.60 0.25 727544
solinas 64 femul 3 2e137m13 14.81 14.44 0.34 760628
solinas 64 fesquare 3 2e137m13 13.93 13.57 0.35 757492
solinas 64 feadd 4 2e137m13 11.18 10.92 0.25 728772
solinas 64 fecarry 4 2e137m13 12.87 12.55 0.29 751764
solinas 64 fesub 4 2e137m13 12.09 11.76 0.32 737800
solinas 64 fesquare 4 2e137m13 16.96 16.59 0.35 785796
solinas 64 femul 4 2e137m13 18.39 18.04 0.34 791472
solinas 64 feadd 3 2e140m27 10.48 10.18 0.29 723192
solinas 64 fecarry 3 2e140m27 11.97 11.68 0.28 738240
solinas 64 femul 3 2e140m27 14.81 14.48 0.32 764392
solinas 64 fesquare 3 2e140m27 14.01 13.69 0.32 758976
solinas 64 fesub 3 2e140m27 11.15 10.86 0.28 728956
solinas 64 feadd 4 2e140m27 10.93 10.60 0.32 729036
solinas 64 fecarry 4 2e140m27 13.26 12.98 0.27 753796
solinas 64 fesub 4 2e140m27 12.16 11.84 0.31 737624
solinas 64 femul 4 2e140m27 18.07 17.76 0.30 791868
solinas 64 fesquare 4 2e140m27 16.72 16.33 0.38 787256
solinas 64 feadd 3 2e141m9 10.50 10.20 0.29 722268
solinas 64 fecarry 3 2e141m9 11.99 11.67 0.32 738656
solinas 64 fesquare 3 2e141m9 13.82 13.53 0.28 757244
solinas 64 femul 3 2e141m9 14.68 14.40 0.27 766964
solinas 64 fesub 3 2e141m9 11.16 10.89 0.25 729044
solinas 64 feadd 4 2e141m9 11.20 10.93 0.26 729316
solinas 64 fecarry 4 2e141m9 13.32 13.00 0.31 754768
solinas 64 fesub 4 2e141m9 11.80 11.47 0.33 736860
solinas 64 fesquare 4 2e141m9 17.10 16.74 0.35 789940
solinas 64 femul 4 2e141m9 17.94 17.64 0.30 796256
solinas 64 feadd 3 2e150m3 10.46 10.17 0.29 721084
solinas 64 fecarry 3 2e150m3 12.07 11.76 0.30 737536
solinas 64 femul 3 2e150m3 14.79 14.45 0.33 763976
solinas 64 fesquare 3 2e150m3 13.48 13.16 0.32 756740
solinas 64 fesub 3 2e150m3 11.16 10.88 0.27 728728
solinas 64 feadd 4 2e150m3 11.30 11.00 0.29 729364
solinas 64 fecarry 4 2e150m3 13.31 13.01 0.30 753532
solinas 64 fesub 4 2e150m3 12.15 11.87 0.27 737672
solinas 64 femul 4 2e150m3 17.91 17.60 0.30 795948
solinas 64 fesquare 4 2e150m3 16.97 16.61 0.35 789596
solinas 64 feadd 3 2e150m5 10.47 10.20 0.26 721600
solinas 64 fecarry 3 2e150m5 12.04 11.76 0.28 737932
solinas 64 fesquare 3 2e150m5 13.46 13.10 0.34 756456
solinas 64 femul 3 2e150m5 14.76 14.51 0.25 764744
solinas 64 fesub 3 2e150m5 11.21 10.86 0.34 729276
solinas 64 feadd 4 2e150m5 11.27 10.97 0.28 729488
solinas 64 fecarry 4 2e150m5 13.39 13.04 0.33 752124
solinas 64 fesub 4 2e150m5 12.18 11.84 0.33 737720
solinas 64 fesquare 4 2e150m5 16.95 16.58 0.36 790100
solinas 64 femul 4 2e150m5 18.33 18.02 0.30 791636
solinas 64 feadd 3 2e152m17 10.24 9.94 0.29 721436
solinas 64 fecarry 3 2e152m17 11.90 11.61 0.28 738900
solinas 64 fesquare 3 2e152m17 13.98 13.64 0.32 754848
solinas 64 femul 3 2e152m17 14.98 14.68 0.30 767792
solinas 64 fesub 3 2e152m17 11.19 10.95 0.24 729160
solinas 64 feadd 4 2e152m17 11.01 10.71 0.28 729888
solinas 64 fecarry 4 2e152m17 13.37 13.04 0.31 752928
solinas 64 fesub 4 2e152m17 12.24 11.92 0.29 740020
solinas 64 fesquare 4 2e152m17 16.84 16.49 0.34 788200
solinas 64 femul 4 2e152m17 18.24 17.95 0.28 790072
solinas 64 feadd 3 2e158m15 10.53 10.21 0.31 723448
solinas 64 fecarry 3 2e158m15 11.84 11.52 0.28 737616
solinas 64 fesquare 3 2e158m15 13.86 13.53 0.32 756900
solinas 64 femul 3 2e158m15 14.57 14.27 0.30 763644
solinas 64 fesub 3 2e158m15 11.23 10.94 0.28 731152
solinas 64 feadd 4 2e158m15 11.33 11.01 0.30 728808
solinas 64 fecarry 4 2e158m15 13.37 13.08 0.28 753488
solinas 64 fesub 4 2e158m15 12.24 11.89 0.33 738888
solinas 64 fesquare 4 2e158m15 16.57 16.20 0.36 787076
solinas 64 femul 4 2e158m15 17.96 17.64 0.31 791324
solinas 64 feadd 3 2e165m25 10.43 10.13 0.27 724732
solinas 64 fecarry 3 2e165m25 12.04 11.70 0.34 737392
solinas 64 fesquare 3 2e165m25 13.93 13.61 0.31 755452
solinas 64 femul 3 2e165m25 14.90 14.58 0.32 761972
solinas 64 fesub 3 2e165m25 11.27 10.95 0.31 732072
solinas 64 feadd 4 2e165m25 11.31 11.03 0.27 728788
solinas 64 fecarry 4 2e165m25 13.37 13.03 0.33 755232
solinas 64 fesub 4 2e165m25 12.25 11.93 0.28 739228
solinas 64 fesquare 4 2e165m25 16.74 16.42 0.31 788456
solinas 64 femul 4 2e165m25 18.12 17.77 0.34 799268
solinas 64 feadd 3 2e166m5 10.25 9.95 0.29 723568
solinas 64 fecarry 3 2e166m5 12.11 11.81 0.27 737432
solinas 64 fesquare 3 2e166m5 13.81 13.55 0.25 756540
solinas 64 femul 3 2e166m5 15.06 14.73 0.33 764744
solinas 64 fesub 3 2e166m5 11.23 10.91 0.32 729948
solinas 64 feadd 4 2e166m5 11.33 11.03 0.28 728928
solinas 64 fecarry 4 2e166m5 13.44 13.15 0.27 755172
solinas 64 fesub 4 2e166m5 12.26 11.95 0.30 740792
solinas 64 fesquare 4 2e166m5 16.57 16.21 0.33 789812
solinas 64 femul 4 2e166m5 17.99 17.57 0.41 797068
solinas 64 feadd 3 2e171m19 10.56 10.26 0.29 724424
solinas 64 fecarry 3 2e171m19 12.12 11.80 0.30 738700
solinas 64 fesquare 3 2e171m19 13.56 13.26 0.29 755280
solinas 64 femul 3 2e171m19 14.96 14.65 0.30 766396
solinas 64 fesub 3 2e171m19 10.99 10.70 0.28 729508
solinas 64 feadd 4 2e171m19 11.08 10.78 0.27 729416
solinas 64 fecarry 4 2e171m19 13.04 12.76 0.28 755368
solinas 64 fesub 4 2e171m19 12.27 12.02 0.24 738448
solinas 64 femul 4 2e171m19 18.12 17.72 0.38 795412
solinas 64 fesquare 4 2e171m19 17.16 16.78 0.37 788984
solinas 64 feadd 3 2e174m17 10.57 10.28 0.29 724068
solinas 64 fecarry 3 2e174m17 12.13 11.80 0.31 737824
solinas 64 fesquare 3 2e174m17 13.92 13.65 0.27 755624
solinas 64 femul 3 2e174m17 14.87 14.46 0.38 766908
solinas 64 fesub 3 2e174m17 11.29 10.99 0.29 730160
solinas 64 feadd 4 2e174m17 11.04 10.77 0.25 730608
solinas 64 fecarry 4 2e174m17 13.44 13.14 0.30 756648
solinas 64 fesub 4 2e174m17 12.00 11.70 0.27 739136
solinas 64 fesquare 4 2e174m17 17.08 16.76 0.32 789424
solinas 64 femul 4 2e174m17 18.51 18.18 0.33 797536
solinas 64 feadd 3 2e174m3 10.54 10.28 0.26 724080
solinas 64 fecarry 3 2e174m3 12.11 11.78 0.32 738252
solinas 64 fesquare 3 2e174m3 13.97 13.64 0.33 755436
solinas 64 femul 3 2e174m3 14.95 14.64 0.30 766888
solinas 64 fesub 3 2e174m3 11.28 10.99 0.29 729768
solinas 64 feadd 4 2e174m3 11.34 11.05 0.27 730968
solinas 64 fecarry 4 2e174m3 13.41 13.10 0.30 756584
solinas 64 fesub 4 2e174m3 12.28 11.98 0.29 738848
solinas 64 femul 4 2e174m3 18.52 18.14 0.37 797588
solinas 64 fesquare 4 2e174m3 17.15 16.77 0.35 788896
solinas 64 feadd 4 2e189m25 11.37 11.04 0.32 729508
solinas 64 fecarry 4 2e189m25 13.48 13.16 0.31 756532
solinas 64 fesub 4 2e189m25 12.04 11.75 0.28 738640
solinas 64 fesquare 4 2e189m25 17.33 16.94 0.36 790068
solinas 64 femul 4 2e189m25 18.78 18.41 0.36 791956
solinas 64 feadd 5 2e189m25 12.40 12.14 0.25 737412
solinas 64 fecarry 5 2e189m25 14.98 14.63 0.33 772212
solinas 64 fesub 5 2e189m25 13.27 12.94 0.32 750496
solinas 64 femul 5 2e189m25 23.03 22.65 0.37 830320
solinas 64 fesquare 5 2e189m25 21.03 20.64 0.38 818900
solinas 64 feadd 4 2e190m11 11.37 11.11 0.24 729420
solinas 64 fecarry 4 2e190m11 13.49 13.22 0.26 756368
solinas 64 fesub 4 2e190m11 12.03 11.71 0.31 738320
solinas 64 fesquare 4 2e190m11 17.14 16.81 0.31 788868
solinas 64 femul 4 2e190m11 18.70 18.36 0.33 788600
solinas 64 feadd 5 2e190m11 12.40 12.11 0.29 737756
solinas 64 fecarry 5 2e190m11 14.87 14.56 0.31 772000
solinas 64 fesub 5 2e190m11 13.56 13.27 0.28 750684
solinas 64 fesquare 5 2e190m11 20.03 19.67 0.35 822812
solinas 64 femul 5 2e190m11 22.63 22.22 0.39 826416
solinas 64 feadd 4 2e191m19 11.47 11.18 0.28 729520
solinas 64 fecarry 4 2e191m19 13.44 13.11 0.33 756124
solinas 64 fesub 4 2e191m19 12.44 12.09 0.32 738356
solinas 64 fesquare 4 2e191m19 17.28 16.93 0.34 789456
solinas 64 femul 4 2e191m19 18.78 18.46 0.31 796436
solinas 64 feadd 5 2e191m19 12.37 12.10 0.26 738372
solinas 64 fecarry 5 2e191m19 14.92 14.59 0.31 772116
solinas 64 fesub 5 2e191m19 13.31 13.06 0.24 751436
solinas 64 fesquare 5 2e191m19 21.12 20.79 0.32 819968
solinas 64 feadd 4 2e192m2e64m1 11.47 11.16 0.28 730164
solinas 64 femul 5 2e191m19 23.04 22.68 0.34 829788
solinas 64 fecarry 4 2e192m2e64m1 17.16 16.80 0.35 788816
solinas 64 fesub 4 2e192m2e64m1 12.03 11.75 0.27 738492
solinas 64 fesquare 4 2e192m2e64m1 21.74 21.46 0.27 827664
solinas 64 femul 4 2e192m2e64m1 23.47 23.06 0.37 845704
solinas 64 feadd 5 2e192m2e64m1 12.08 11.80 0.27 737360
solinas 64 fecarry 5 2e192m2e64m1 19.24 18.87 0.36 814312
solinas 64 fesub 5 2e192m2e64m1 13.25 12.95 0.29 751948
solinas 64 feadd 4 2e194m33 11.51 11.26 0.24 729820
solinas 64 femul 5 2e192m2e64m1 29.02 28.64 0.37 890112
solinas 64 fesquare 5 2e192m2e64m1 26.91 26.53 0.36 888672
solinas 64 fecarry 4 2e194m33 13.46 13.10 0.35 759040
solinas 64 fesub 4 2e194m33 12.36 12.10 0.26 737472
solinas 64 fesquare 4 2e194m33 17.13 16.81 0.30 789744
solinas 64 femul 4 2e194m33 18.69 18.29 0.37 798880
solinas 64 feadd 5 2e194m33 12.41 12.10 0.31 736632
solinas 64 fecarry 5 2e194m33 14.93 14.60 0.32 772424
solinas 64 fesub 5 2e194m33 13.50 13.17 0.31 751076
solinas 64 fesquare 5 2e194m33 21.03 20.71 0.31 820808
solinas 64 femul 5 2e194m33 23.12 22.77 0.34 826124
solinas 64 feadd 4 2e196m15 11.42 11.11 0.31 730920
solinas 64 fecarry 4 2e196m15 13.44 13.09 0.32 759144
solinas 64 fesub 4 2e196m15 12.33 12.05 0.27 738396
solinas 64 femul 4 2e196m15 18.42 18.05 0.36 799268
solinas 64 fesquare 4 2e196m15 16.96 16.67 0.29 790024
solinas 64 feadd 5 2e196m15 12.52 12.21 0.29 738512
solinas 64 fecarry 5 2e196m15 14.50 14.20 0.29 771660
solinas 64 fesub 5 2e196m15 13.75 13.43 0.29 749628
solinas 64 fesquare 5 2e196m15 21.02 20.68 0.34 821792
solinas 64 femul 5 2e196m15 23.05 22.73 0.31 826292
solinas 64 feadd 4 2e198m17 11.46 11.11 0.34 730380
solinas 64 fecarry 4 2e198m17 13.58 13.29 0.27 758612
solinas 64 fesub 4 2e198m17 12.40 12.12 0.27 738120
solinas 64 fesquare 4 2e198m17 16.79 16.45 0.31 789500
solinas 64 femul 4 2e198m17 18.72 18.38 0.32 790472
solinas 64 feadd 5 2e198m17 12.49 12.19 0.29 738352
solinas 64 fecarry 5 2e198m17 14.88 14.53 0.34 772204
solinas 64 fesub 5 2e198m17 13.28 12.98 0.29 749780
solinas 64 feadd 4 2e206m5 11.19 10.92 0.26 730172
solinas 64 fesquare 5 2e198m17 21.03 20.67 0.35 820140
solinas 64 femul 5 2e198m17 22.42 22.05 0.36 826164
solinas 64 fecarry 4 2e206m5 13.61 13.26 0.32 759332
solinas 64 fesub 4 2e206m5 12.45 12.20 0.24 738244
solinas 64 fesquare 4 2e206m5 17.20 16.86 0.33 789448
solinas 64 femul 4 2e206m5 18.40 18.03 0.34 792268
solinas 64 feadd 5 2e206m5 12.22 11.94 0.25 737804
solinas 64 fecarry 5 2e206m5 14.91 14.60 0.30 775072
solinas 64 fesub 5 2e206m5 13.69 13.36 0.32 748808
solinas 64 feadd 4 2e212m29 11.22 10.99 0.23 729776
solinas 64 fesquare 5 2e206m5 21.10 20.68 0.41 819376
solinas 64 femul 5 2e206m5 23.20 22.82 0.37 830912
solinas 64 fecarry 4 2e212m29 13.61 13.24 0.35 758940
solinas 64 fesub 4 2e212m29 12.46 12.11 0.34 737388
solinas 64 fesquare 4 2e212m29 17.01 16.75 0.26 788992
solinas 64 femul 4 2e212m29 18.00 17.68 0.32 791280
solinas 64 feadd 5 2e212m29 12.52 12.26 0.25 737416
solinas 64 fecarry 5 2e212m29 14.94 14.62 0.31 771300
solinas 64 fesub 5 2e212m29 13.41 13.09 0.30 750856
solinas 64 feadd 4 2e213m3 11.47 11.15 0.31 729804
solinas 64 fesquare 5 2e212m29 21.24 20.88 0.35 818684
solinas 64 femul 5 2e212m29 23.22 22.86 0.35 829172
solinas 64 fecarry 4 2e213m3 13.51 13.16 0.35 756764
solinas 64 fesub 4 2e213m3 12.21 11.91 0.27 737704
solinas 64 fesquare 4 2e213m3 17.12 16.75 0.36 788900
solinas 64 femul 4 2e213m3 18.24 17.89 0.34 792484
solinas 64 feadd 5 2e213m3 12.48 12.16 0.31 736700
solinas 64 fecarry 5 2e213m3 14.62 14.25 0.35 771176
solinas 64 fesub 5 2e213m3 13.81 13.56 0.23 751408
solinas 64 fesquare 5 2e213m3 21.18 20.87 0.30 820412
solinas 64 feadd 4 2e216m2e108m1 11.26 10.95 0.30 728764
solinas 64 femul 5 2e213m3 23.19 22.86 0.33 826356
solinas 64 fecarry 4 2e216m2e108m1 17.13 16.83 0.30 789996
solinas 64 fesub 4 2e216m2e108m1 12.17 11.85 0.29 737756
solinas 64 feadd 5 2e216m2e108m1 12.57 12.19 0.37 737108
solinas 64 fesquare 4 2e216m2e108m1 28.01 27.56 0.44 933504
solinas 64 femul 4 2e216m2e108m1 29.75 29.33 0.41 952796
solinas 64 fecarry 5 2e216m2e108m1 19.39 19.01 0.35 816980
solinas 64 fesub 5 2e216m2e108m1 13.72 13.41 0.29 753176
solinas 64 feadd 4 2e221m3 11.55 11.27 0.28 728140
solinas 64 fecarry 4 2e221m3 13.65 13.29 0.33 755336
solinas 64 femul 4 2e221m3 18.91 18.53 0.38 792268
solinas 64 fesub 4 2e221m3 12.14 11.87 0.27 738716
solinas 64 fesquare 4 2e221m3 17.40 17.09 0.31 789800
solinas 64 feadd 5 2e221m3 12.48 12.18 0.29 737588
solinas 64 fecarry 5 2e221m3 15.10 14.80 0.29 774400
