kind bitwidth op nlimbs prime real user sys mem
solinas 32 fesub 8 2e216m2e108m1 18.67 18.29 0.35 793192
solinas 32 fesub 8 2e221m3 18.12 17.83 0.28 794564
solinas 64 fesub 8 2e369m25 19.87 19.56 0.31 798324
solinas 64 fesub 8 2e379m19 19.91 19.61 0.30 803252
solinas 64 fesub 8 2e382m105 19.43 19.08 0.34 803508
solinas 64 fesub 8 2e383m187 19.95 19.63 0.31 803508
solinas 64 fesub 8 2e383m31 19.89 19.46 0.38 803556
solinas 64 fesub 8 2e383m421 19.94 19.54 0.37 803592
solinas 64 fesub 8 2e384m317 19.93 19.55 0.38 802380
solinas 64 fesub 8 2e389m21 19.93 19.59 0.33 799628
solinas 64 fesub 8 2e401m31 19.56 19.27 0.28 801172
solinas 64 fesub 8 2e413m21 20.02 19.68 0.31 798656
solinas 64 fesub 8 2e414m17 19.48 19.20 0.28 799772
solinas 64 fesub 8 2e416m2e208m1 20.06 19.77 0.28 801368
solinas 64 fesub 8 2e444m17 20.15 19.83 0.31 800496
solinas 64 fesub 8 2e448m2e224m1 20.30 19.96 0.34 803348
solinas 64 fesub 8 2e450m2e225m1 19.86 19.51 0.33 803368
solinas 64 fesub 8 2e452m3 19.90 19.59 0.31 803684
solinas 64 fesub 8 2e468m17 19.72 19.35 0.36 804204
solinas 64 fesub 8 2e480m2e240m1 20.38 20.02 0.35 802420
solinas 32 fesub 9 2e191m19 20.00 19.66 0.34 811832
solinas 32 fesub 9 2e192m2e64m1 20.04 19.67 0.36 806828
solinas 32 fesub 9 2e194m33 20.69 20.36 0.33 815140
solinas 32 fesub 9 2e196m15 20.68 20.39 0.28 811828
solinas 32 fesub 9 2e198m17 20.69 20.35 0.34 805984
solinas 32 fesub 9 2e206m5 20.86 20.44 0.39 807248
solinas 32 fesub 9 2e212m29 20.83 20.52 0.31 808728
solinas 32 fesub 9 2e213m3 20.91 20.54 0.37 807588
solinas 32 fesub 9 2e221m3 20.86 20.54 0.30 813912
solinas 32 fesub 9 2e222m117 21.01 20.64 0.34 806316
solinas 32 fesub 9 2e226m5 20.29 19.90 0.38 810660
solinas 32 fesub 9 2e230m27 20.92 20.59 0.30 814852
solinas 32 fesub 9 2e235m15 20.61 20.27 0.33 812304
solinas 32 fesub 9 2e243m9 20.97 20.65 0.32 816288
solinas 64 fesub 9 2e256m4294968273 21.11 20.79 0.32 816796
solinas 64 fesub 9 2e414m17 22.32 21.98 0.33 818252
solinas 64 fesub 9 2e416m2e208m1 21.95 21.56 0.38 817108
solinas 64 fesub 9 2e444m17 22.42 22.06 0.35 821168
solinas 64 fesub 9 2e452m3 22.51 22.12 0.38 822456
solinas 64 fesub 9 2e468m17 22.74 22.30 0.43 820332
solinas 64 fesub 9 2e488m17 22.82 22.45 0.34 823016
solinas 64 fesub 9 2e489m21 22.22 21.89 0.33 822348
solinas 64 fesub 9 2e495m31 22.73 22.45 0.27 823724
solinas 64 fesub 9 2e521m1 22.76 22.42 0.33 824060
solinas 32 fesub 10 2e192m2e64m1 22.49 22.09 0.39 823784
solinas 32 fesub 10 2e216m2e108m1 23.14 22.82 0.31 824048
solinas 32 fesub 10 2e222m117 23.38 22.97 0.40 825996
solinas 32 fesub 10 2e226m5 23.54 23.16 0.37 822448
solinas 32 fesub 10 2e230m27 23.37 22.99 0.34 824732
solinas 32 fesub 10 2e235m15 22.81 22.47 0.33 824988
solinas 32 fesub 10 2e243m9 23.41 23.08 0.32 825168
solinas 32 fesub 10 2e251m9 23.56 23.20 0.35 825756
solinas 32 fesub 10 2e255m19 23.42 23.06 0.36 822612
solinas 32 fesub 10 2e266m3 23.65 23.26 0.37 830480
solinas 64 fesub 10 2e256m4294968273 23.94 23.60 0.33 828732
solinas 64 fesub 10 2e448m2e224m1 25.04 24.66 0.36 831536
solinas 64 fesub 10 2e450m2e225m1 24.46 24.13 0.33 830120
solinas 64 fesub 10 2e480m2e240m1 25.32 25.00 0.32 839128
solinas 64 fesub 10 2e488m17 25.54 25.16 0.38 833516
solinas 64 fesub 10 2e489m21 24.71 24.40 0.31 832040
solinas 64 fesub 10 2e495m31 25.37 24.67 0.59 844224
solinas 64 fesub 10 2e511m187 25.63 25.21 0.41 838336
solinas 64 fesub 10 2e511m481 25.61 25.26 0.35 838264
solinas 64 fesub 10 2e512m569 25.81 25.46 0.35 841340
solinas 64 fesub 10 2e521m1 25.56 25.24 0.31 837244
solinas 32 fesub 11 2e251m9 26.26 25.83 0.39 847756
solinas 32 fesub 11 2e255m19 26.29 25.94 0.35 847636
solinas 32 fesub 11 2e256m189 26.54 26.17 0.34 845388
solinas 32 fesub 11 2e266m3 26.47 26.10 0.36 854364
solinas 32 fesub 11 2e285m9 25.80 25.41 0.38 850912
solinas 32 fesub 11 2e291m19 26.72 26.31 0.39 864504
solinas 64 fesub 11 2e511m187 27.96 27.62 0.31 875076
solinas 64 fesub 11 2e511m481 28.82 28.40 0.42 875004
solinas 64 fesub 11 2e512m569 27.93 27.54 0.39 877712
solinas 32 fesub 12 2e255m765 29.01 28.62 0.34 879772
solinas 32 fesub 12 2e256m189 29.29 28.91 0.38 879052
solinas 32 fesub 12 2e256m2e32m977 29.20 28.80 0.40 880332
solinas 32 fesub 12 2e285m9 29.13 28.79 0.31 870576
solinas 32 fesub 12 2e291m19 29.35 28.97 0.34 877792
solinas 32 fesub 12 2e321m9 29.15 28.76 0.38 879844
solinas 32 fesub 12 2e322m2e161m1 29.21 28.84 0.34 879944
solinas 32 fesub 12 2e336m3 29.65 29.29 0.36 879032
solinas 32 fesub 13 2e255m765 32.59 32.23 0.35 910488
solinas 32 fesub 13 2e256m2e32m977 32.67 32.31 0.36 898040
solinas 32 fesub 13 2e321m9 33.10 32.71 0.38 903736
solinas 32 fesub 13 2e336m17 33.36 33.01 0.34 911316
solinas 32 fesub 13 2e336m3 33.39 32.96 0.42 913812
solinas 32 fesub 13 2e338m15 31.93 31.51 0.41 903188
solinas 32 fesub 14 2e322m2e161m1 37.31 36.94 0.35 941276
solinas 32 fesub 14 2e336m17 37.41 36.98 0.42 947612
solinas 32 fesub 14 2e338m15 37.49 37.02 0.42 946176
solinas 32 fesub 15 2e369m25 42.18 41.72 0.45 974064
solinas 32 fesub 15 2e379m19 43.16 42.76 0.39 979228
solinas 32 fesub 15 2e383m31 41.23 40.77 0.40 973156
solinas 32 fesub 15 2e389m21 43.50 43.08 0.41 982412
solinas 32 fesub 16 2e369m25 48.46 48.03 0.43 1011908
solinas 32 fesub 16 2e379m19 49.08 48.65 0.43 1018808
solinas 32 fesub 16 2e382m105 48.67 48.23 0.43 1021460
solinas 32 fesub 16 2e383m187 47.49 47.05 0.43 1014676
solinas 32 fesub 16 2e383m31 48.89 48.44 0.44 1014520
solinas 32 fesub 16 2e389m21 48.90 48.44 0.45 1026464
solinas 32 fesub 16 2e401m31 48.97 48.50 0.41 1024316
solinas 32 fesub 16 2e413m21 49.16 48.68 0.47 1014560
solinas 32 fesub 16 2e414m17 49.05 48.60 0.39 1012092
solinas 32 fesub 16 2e416m2e208m1 49.53 49.03 0.47 1016800
solinas 32 fesub 16 2e448m2e224m1 49.56 49.08 0.47 1033424
solinas 32 fesub 17 2e382m105 55.39 54.94 0.43 1062884
solinas 32 fesub 17 2e383m187 55.48 54.97 0.51 1063068
solinas 32 fesub 17 2e383m421 55.74 55.25 0.48 1061256
solinas 32 fesub 17 2e384m317 55.71 55.22 0.47 1048612
solinas 32 fesub 17 2e401m31 54.13 53.61 0.51 1066492
solinas 32 fesub 17 2e413m21 55.57 55.13 0.43 1065796
solinas 32 fesub 17 2e414m17 55.89 55.50 0.37 1060732
solinas 32 fesub 17 2e444m17 56.27 55.67 0.53 1086088
solinas 32 fesub 17 2e452m3 56.22 55.73 0.48 1061908
solinas 32 fesub 18 2e383m421 62.64 62.19 0.44 1123472
solinas 32 fesub 18 2e384m317 62.73 62.31 0.41 1124856
solinas 32 fesub 18 2e416m2e208m1 61.61 61.16 0.45 1125288
solinas 32 fesub 18 2e444m17 60.91 60.43 0.48 1127928
solinas 32 fesub 18 2e448m2e224m1 62.00 61.46 0.47 1132332
solinas 32 fesub 18 2e450m2e225m1 63.52 63.13 0.38 1124128
solinas 32 fesub 18 2e452m3 62.12 61.59 0.52 1132584
solinas 32 fesub 18 2e468m17 60.74 60.29 0.44 1127348
solinas 32 fesub 18 2e480m2e240m1 64.49 63.96 0.51 1120564
solinas 32 fesub 19 2e468m17 69.90 69.32 0.55 1168340
solinas 32 fesub 19 2e488m17 70.79 70.25 0.54 1193968
solinas 32 fesub 19 2e489m21 72.97 72.30 0.58 1145824
solinas 32 fesub 19 2e521m1 73.10 72.52 0.56 1161800
solinas 32 fesub 20 2e450m2e225m1 84.37 83.80 0.56 1218352
solinas 32 fesub 20 2e480m2e240m1 82.63 82.05 0.56 1236640
solinas 32 fesub 20 2e488m17 85.19 84.64 0.53 1212104
solinas 32 fesub 20 2e489m21 83.12 82.49 0.62 1235084
solinas 32 fesub 20 2e495m31 85.47 84.91 0.55 1224308
solinas 32 fesub 20 2e521m1 85.45 84.89 0.55 1236176
solinas 32 fesub 21 2e495m31 106.70 105.95 0.61 1300668
solinas 32 fesub 22 2e511m187 132.09 131.37 0.56 1355788
solinas 32 fesub 23 2e511m187 185.93 185.18 0.74 1520448
solinas 32 fesub 23 2e511m481 184.69 184.08 0.58 1520060
solinas 32 fesub 24 2e511m481 272.13 271.46 0.65 1511360
solinas 32 fesub 24 2e512m569 272.26 271.50 0.74 1518852
solinas 32 fesub 25 2e512m569 485.77 473.36 1.29 1705388
