Tactic call make_T_rect ran for 0.031 secs (0.031u,0.s)
Tactic call making ran for 2.043 secs (2.043u,0.s)
Tactic call constr-final-goal make_final_goal ran for 0. secs (0.u,0.s)
Tactic call everything ran for 2.05 secs (2.05u,0.s) (success)
Params: n= 87
Tactic call make_Ts ran for 1.156 secs (1.156u,0.s)
Tactic call make_T ran for 0. secs (0.u,0.s)
Tactic call make_T_projs ran for 0.469 secs (0.469u,0.s)
Tactic call make_Build_T ran for 0.02 secs (0.02u,0.s)
Tactic call eta-make-let-ins ran for 0.394 secs (0.394u,0.s)
Tactic call eta-make-pf ran for 0.037 secs (0.037u,0.s)
Tactic call eta-constr-pf ran for 0.005 secs (0.005u,0.s)
Tactic call eta-cast-pf ran for 0.043 secs (0.043u,0.s)
Tactic call eta-refine ran for 0. secs (0.u,0.s) (success)
Tactic call eta-refine-and-close ran for 0.001 secs (0.001u,0.s)
Tactic call make_T_eta ran for 0.516 secs (0.516u,0.s)
Tactic call make_f_ty ran for 0.024 secs (0.024u,0.s)
Tactic call make_T_rect ran for 0.032 secs (0.032u,0.s)
Tactic call making ran for 2.196 secs (2.196u,0.s)
Tactic call constr-final-goal make_final_goal ran for 0. secs (0.u,0.s)
Tactic call everything ran for 2.203 secs (2.203u,0.s) (success)
Params: n= 88
Tactic call make_Ts ran for 1.214 secs (1.206u,0.007s)
Tactic call make_T ran for 0. secs (0.u,0.s)
Tactic call make_T_projs ran for 0.478 secs (0.478u,0.s)
Tactic call make_Build_T ran for 0.021 secs (0.021u,0.s)
Tactic call eta-make-let-ins ran for 0.399 secs (0.395u,0.003s)
Tactic call eta-make-pf ran for 0.026 secs (0.026u,0.s)
Tactic call eta-constr-pf ran for 0.005 secs (0.005u,0.s)
Tactic call eta-cast-pf ran for 0.049 secs (0.049u,0.s)
Tactic call eta-refine ran for 0. secs (0.u,0.s) (success)
Tactic call eta-refine-and-close ran for 0.001 secs (0.001u,0.s)
Tactic call make_T_eta ran for 0.519 secs (0.515u,0.003s)
Tactic call make_f_ty ran for 0.024 secs (0.024u,0.s)
Tactic call make_T_rect ran for 0.032 secs (0.032u,0.s)
Tactic call making ran for 2.266 secs (2.254u,0.011s)
Tactic call constr-final-goal make_final_goal ran for 0. secs (0.u,0.s)
Tactic call everything ran for 2.273 secs (2.261u,0.011s) (success)
Params: n= 89
Tactic call make_Ts ran for 1.242 secs (1.238u,0.003s)
Tactic call make_T ran for 0. secs (0.u,0.s)
Tactic call make_T_projs ran for 0.503 secs (0.499u,0.003s)
Tactic call make_Build_T ran for 0.022 secs (0.022u,0.s)
Tactic call eta-make-let-ins ran for 0.403 secs (0.403u,0.s)
Tactic call eta-make-pf ran for 0.028 secs (0.028u,0.s)
Tactic call eta-constr-pf ran for 0.006 secs (0.006u,0.s)
Tactic call eta-cast-pf ran for 0.044 secs (0.044u,0.s)
Tactic call eta-refine ran for 0. secs (0.u,0.s) (success)
Tactic call eta-refine-and-close ran for 0.001 secs (0.001u,0.s)
Tactic call make_T_eta ran for 0.523 secs (0.523u,0.s)
Tactic call make_f_ty ran for 0.024 secs (0.024u,0.s)
Tactic call make_T_rect ran for 0.032 secs (0.032u,0.s)
Tactic call making ran for 2.324 secs (2.316u,0.007s)
Tactic call constr-final-goal make_final_goal ran for 0. secs (0.u,0.s)
Tactic call everything ran for 2.331 secs (2.323u,0.008s) (success)
Params: n= 90
Tactic call make_Ts ran for 1.296 secs (1.296u,0.s)
Tactic call make_T ran for 0. secs (0.u,0.s)
Tactic call make_T_projs ran for 0.522 secs (0.522u,0.s)
Tactic call make_Build_T ran for 0.023 secs (0.023u,0.s)
Tactic call eta-make-let-ins ran for 0.441 secs (0.441u,0.s)
Tactic call eta-make-pf ran for 0.026 secs (0.026u,0.s)
Tactic call eta-constr-pf ran for 0.006 secs (0.006u,0.s)
Tactic call eta-cast-pf ran for 0.045 secs (0.045u,0.s)
Tactic call eta-refine ran for 0. secs (0.u,0.s) (success)
Tactic call eta-refine-and-close ran for 0.001 secs (0.001u,0.s)
Tactic call make_T_eta ran for 0.604 secs (0.596u,0.007s)
Tactic call make_f_ty ran for 0.025 secs (0.025u,0.s)
Tactic call make_T_rect ran for 0.033 secs (0.033u,0.s)
Tactic call making ran for 2.481 secs (2.473u,0.007s)
Tactic call constr-final-goal make_final_goal ran for 0. secs (0.u,0.s)
Tactic call everything ran for 2.496 secs (2.488u,0.007s) (success)
Params: n= 91
Tactic call make_Ts ran for 1.36 secs (1.36u,0.s)
Tactic call make_T ran for 0. secs (0.u,0.s)
Tactic call make_T_projs ran for 0.554 secs (0.554u,0.s)
Tactic call make_Build_T ran for 0.022 secs (0.022u,0.s)
Tactic call eta-make-let-ins ran for 0.441 secs (0.441u,0.s)
Tactic call eta-make-pf ran for 0.031 secs (0.031u,0.s)
Tactic call eta-constr-pf ran for 0.006 secs (0.006u,0.s)
Tactic call eta-cast-pf ran for 0.052 secs (0.052u,0.s)
Tactic call eta-refine ran for 0. secs (0.u,0.s) (success)
Tactic call eta-refine-and-close ran for 0.001 secs (0.001u,0.s)
Tactic call make_T_eta ran for 0.571 secs (0.571u,0.s)
Tactic call make_f_ty ran for 0.025 secs (0.025u,0.s)
Tactic call make_T_rect ran for 0.033 secs (0.033u,0.s)
Tactic call making ran for 2.542 secs (2.542u,0.s)
Tactic call constr-final-goal make_final_goal ran for 0. secs (0.u,0.s)
Tactic call everything ran for 2.549 secs (2.549u,0.s) (success)
Params: n= 92
Tactic call make_Ts ran for 1.443 secs (1.443u,0.s)
Tactic call make_T ran for 0. secs (0.u,0.s)
Tactic call make_T_projs ran for 0.582 secs (0.578u,0.003s)
Tactic call make_Build_T ran for 0.023 secs (0.023u,0.s)
Tactic call eta-make-let-ins ran for 0.493 secs (0.493u,0.s)
Tactic call eta-make-pf ran for 0.031 secs (0.031u,0.s)
Tactic call eta-constr-pf ran for 0.006 secs (0.006u,0.s)
Tactic call eta-cast-pf ran for 0.05 secs (0.05u,0.s)
Tactic call eta-refine ran for 0. secs (0.u,0.s) (success)
Tactic call eta-refine-and-close ran for 0.002 secs (0.002u,0.s)
Tactic call make_T_eta ran for 0.621 secs (0.62u,0.s)
Tactic call make_f_ty ran for 0.026 secs (0.026u,0.s)
Tactic call make_T_rect ran for 0.034 secs (0.034u,0.s)
Tactic call making ran for 2.706 secs (2.702u,0.003s)
Tactic call constr-final-goal make_final_goal ran for 0. secs (0.u,0.s)
Tactic call everything ran for 2.713 secs (2.709u,0.003s) (success)
Params: n= 93
Tactic call make_Ts ran for 1.498 secs (1.494u,0.003s)
Tactic call make_T ran for 0. secs (0.u,0.s)
Tactic call make_T_projs ran for 0.613 secs (0.613u,0.s)
Tactic call make_Build_T ran for 0.024 secs (0.024u,0.s)
Tactic call eta-make-let-ins ran for 0.512 secs (0.512u,0.s)
Tactic call eta-make-pf ran for 0.034 secs (0.034u,0.s)
Tactic call eta-constr-pf ran for 0.006 secs (0.006u,0.s)
Tactic call eta-cast-pf ran for 0.052 secs (0.052u,0.s)
Tactic call eta-refine ran for 0. secs (0.u,0.s) (success)
Tactic call eta-refine-and-close ran for 0.002 secs (0.002u,0.s)
Tactic call make_T_eta ran for 0.648 secs (0.648u,0.s)
Tactic call make_f_ty ran for 0.026 secs (0.026u,0.s)
Tactic call make_T_rect ran for 0.034 secs (0.034u,0.s)
Tactic call making ran for 2.821 secs (2.817u,0.003s)
Tactic call constr-final-goal make_final_goal ran for 0. secs (0.u,0.s)
Tactic call everything ran for 2.828 secs (2.824u,0.003s) (success)
Params: n= 94
Tactic call make_Ts ran for 1.564 secs (1.56u,0.003s)
Tactic call make_T ran for 0. secs (0.u,0.s)
Tactic call make_T_projs ran for 0.636 secs (0.636u,0.s)
Tactic call make_Build_T ran for 0.024 secs (0.024u,0.s)
Tactic call eta-make-let-ins ran for 0.564 secs (0.56u,0.004s)
Tactic call eta-make-pf ran for 0.034 secs (0.034u,0.s)
Tactic call eta-constr-pf ran for 0.006 secs (0.006u,0.s)
Tactic call eta-cast-pf ran for 0.053 secs (0.053u,0.s)
Tactic call eta-refine ran for 0. secs (0.u,0.s) (success)
Tactic call eta-refine-and-close ran for 0.002 secs (0.002u,0.s)
Tactic call make_T_eta ran for 0.705 secs (0.701u,0.004s)
Tactic call make_f_ty ran for 0.026 secs (0.026u,0.s)
Tactic call make_T_rect ran for 0.034 secs (0.034u,0.s)
Tactic call making ran for 2.965 secs (2.957u,0.007s)
Tactic call constr-final-goal make_final_goal ran for 0. secs (0.u,0.s)
Tactic call everything ran for 2.972 secs (2.964u,0.007s) (success)
Params: n= 95
Tactic call make_Ts ran for 1.639 secs (1.639u,0.s)
Tactic call make_T ran for 0. secs (0.u,0.s)
Tactic call make_T_projs ran for 0.683 secs (0.683u,0.s)
Tactic call make_Build_T ran for 0.024 secs (0.024u,0.s)
Tactic call eta-make-let-ins ran for 0.58 secs (0.58u,0.s)
Tactic call eta-make-pf ran for 0.028 secs (0.028u,0.s)
Tactic call eta-constr-pf ran for 0.006 secs (0.006u,0.s)
Tactic call eta-cast-pf ran for 0.064 secs (0.064u,0.s)
Tactic call eta-refine ran for 0. secs (0.u,0.s) (success)
Tactic call eta-refine-and-close ran for 0.002 secs (0.002u,0.s)
Tactic call make_T_eta ran for 0.736 secs (0.736u,0.s)
Tactic call make_f_ty ran for 0.028 secs (0.028u,0.s)
Tactic call make_T_rect ran for 0.036 secs (0.036u,0.s)
Tactic call making ran for 3.121 secs (3.121u,0.s)
Tactic call constr-final-goal make_final_goal ran for 0. secs (0.u,0.s)
Tactic call everything ran for 3.129 secs (3.129u,0.s) (success)
Params: n= 96
Tactic call make_Ts ran for 1.655 secs (1.65u,0.003s)
Tactic call make_T ran for 0. secs (0.u,0.s)
Tactic call make_T_projs ran for 0.671 secs (0.667u,0.003s)
Tactic call make_Build_T ran for 0.024 secs (0.024u,0.s)
Tactic call eta-make-let-ins ran for 0.564 secs (0.56u,0.003s)
Tactic call eta-make-pf ran for 0.03 secs (0.03u,0.s)
Tactic call eta-constr-pf ran for 0.006 secs (0.006u,0.s)
Tactic call eta-cast-pf ran for 0.052 secs (0.052u,0.s)
Tactic call eta-refine ran for 0. secs (0.u,0.s) (success)
Tactic call eta-refine-and-close ran for 0.002 secs (0.002u,0.s)
Tactic call make_T_eta ran for 0.7 secs (0.696u,0.003s)
Tactic call make_f_ty ran for 0.028 secs (0.028u,0.s)
Tactic call make_T_rect ran for 0.037 secs (0.037u,0.s)
Tactic call making ran for 3.09 secs (3.078u,0.011s)
Tactic call constr-final-goal make_final_goal ran for 0. secs (0.u,0.s)
Tactic call everything ran for 3.097 secs (3.085u,0.011s) (success)
Params: n= 97
Tactic call make_Ts ran for 1.67 secs (1.666u,0.003s)
Tactic call make_T ran for 0. secs (0.u,0.s)
Tactic call make_T_projs ran for 0.658 secs (0.658u,0.s)
Tactic call make_Build_T ran for 0.024 secs (0.024u,0.s)
Tactic call eta-make-let-ins ran for 0.473 secs (0.473u,0.s)
Tactic call eta-make-pf ran for 0.029 secs (0.029u,0.s)
Tactic call eta-constr-pf ran for 0.009 secs (0.009u,0.s)
Tactic call eta-cast-pf ran for 0.052 secs (0.052u,0.s)
Tactic call eta-refine ran for 0. secs (0.u,0.s) (success)
Tactic call eta-refine-and-close ran for 0.002 secs (0.002u,0.s)
Tactic call make_T_eta ran for 0.603 secs (0.603u,0.s)
Tactic call make_f_ty ran for 0.027 secs (0.027u,0.s)
Tactic call make_T_rect ran for 0.035 secs (0.035u,0.s)
Tactic call making ran for 2.995 secs (2.99u,0.003s)
Tactic call constr-final-goal make_final_goal ran for 0. secs (0.u,0.s)
Tactic call everything ran for 3.003 secs (2.998u,0.003s) (success)
Params: n= 98
Tactic call make_Ts ran for 1.718 secs (1.714u,0.003s)
Tactic call make_T ran for 0. secs (0.u,0.s)
Tactic call make_T_projs ran for 0.686 secs (0.686u,0.s)
Tactic call make_Build_T ran for 0.026 secs (0.026u,0.s)
Tactic call eta-make-let-ins ran for 0.489 secs (0.489u,0.s)
Tactic call eta-make-pf ran for 0.032 secs (0.032u,0.s)
Tactic call eta-constr-pf ran for 0.006 secs (0.006u,0.s)
Tactic call eta-cast-pf ran for 0.058 secs (0.058u,0.s)
Tactic call eta-refine ran for 0. secs (0.u,0.s) (success)
Tactic call eta-refine-and-close ran for 0.002 secs (0.002u,0.s)
Tactic call make_T_eta ran for 0.63 secs (0.63u,0.s)
Tactic call make_f_ty ran for 0.028 secs (0.028u,0.s)
Tactic call make_T_rect ran for 0.036 secs (0.036u,0.s)
Tactic call making ran for 3.1 secs (3.096u,0.004s)
Tactic call constr-final-goal make_final_goal ran for 0. secs (0.u,0.s)
Tactic call everything ran for 3.107 secs (3.103u,0.004s) (success)
Params: n= 99
Tactic call make_Ts ran for 1.707 secs (1.707u,0.s)
Tactic call make_T ran for 0. secs (0.u,0.s)
Tactic call make_T_projs ran for 0.608 secs (0.608u,0.s)
Tactic call make_Build_T ran for 0.026 secs (0.026u,0.s)
Tactic call eta-make-let-ins ran for 0.463 secs (0.463u,0.s)
Tactic call eta-make-pf ran for 0.03 secs (0.03u,0.s)
Tactic call eta-constr-pf ran for 0.007 secs (0.007u,0.s)
Tactic call eta-cast-pf ran for 0.057 secs (0.057u,0.s)
Tactic call eta-refine ran for 0. secs (0.u,0.s) (success)
Tactic call eta-refine-and-close ran for 0.002 secs (0.002u,0.s)
Tactic call make_T_eta ran for 0.603 secs (0.603u,0.s)
Tactic call make_f_ty ran for 0.028 secs (0.028u,0.s)
Tactic call make_T_rect ran for 0.037 secs (0.037u,0.s)
Tactic call making ran for 2.983 secs (2.983u,0.s)
Tactic call constr-final-goal make_final_goal ran for 0. secs (0.u,0.s)
Tactic call everything ran for 2.991 secs (2.991u,0.s) (success)
