param-n,build-and-open-real,build-and-open-sys,build-and-open-user,open-constr-real,open-constr-sys,open-constr-user,uconstr-real,uconstr-sys,uconstr-user
950,0.851,0.,0.851,0.352,0.,0.352,0.499,0.,0.499
960,0.849,0.,0.849,0.359,0.,0.359,0.489,0.,0.489
970,0.837,0.,0.837,0.363,0.,0.363,0.474,0.,0.474
980,0.838,0.,0.838,0.325,0.,0.325,0.513,0.,0.513
990,0.848,0.,0.848,0.361,0.,0.361,0.486,0.,0.486
1000,0.904,0.,0.904,0.415,0.,0.415,0.488,0.,0.488
1100,1.123,0.,1.123,0.449,0.,0.449,0.673,0.,0.673
1200,1.282,0.,1.282,0.554,0.,0.554,0.728,0.,0.728
1300,1.599,0.,1.599,0.656,0.,0.656,0.943,0.,0.943
1400,1.768,0.007,1.76,0.753,0.007,0.745,1.014,0.,1.014
1500,2.496,0.024,2.472,1.299,0.,1.299,1.196,0.024,1.172
1600,2.444,0.,2.444,1.189,0.,1.189,1.255,0.,1.254
1700,2.838,0.,2.838,1.386,0.,1.386,1.451,0.,1.451
1800,3.229,0.039,3.189,1.577,0.007,1.569,1.651,0.032,1.619
1900,3.594,0.039,3.554,1.698,0.003,1.694,1.896,0.036,1.86
2000,3.953,0.012,3.941,1.895,0.012,1.882,2.058,0.,2.058
2100,4.754,0.02,4.734,2.077,0.004,2.073,2.677,0.016,2.661
